timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
27;2.353625;2.302;9.4145;24.25;23.5;97;23.625;23.5;94.5
28;2.43866666666667;2.4305;7.316;25;25;75;24.2333333333333;23.75;72.7
29;2.31075;2.31075;4.6215;24.5;24.5;49;23.275;23.275;46.55
30;2.03925;2.03925;4.0785;21.5;21.5;43;20.425;20.425;40.85
31;2.18575;2.18575;4.3715;23;23;46;21.875;21.875;43.75
32;2.31025;2.31025;4.6205;24;24;48;22.825;22.825;45.65
33;2.406;2.406;4.812;25;25;50;23.775;23.775;47.55
34;2.38525;2.38525;4.7705;25;25;50;23.75;23.75;47.5
35;2.064;2.064;4.128;21.5;21.5;43;20.425;20.425;40.85
36;2.21;2.21;4.42;23;23;46;21.875;21.875;43.75
37;2.08875;2.08875;4.1775;22;22;44;21.025;21.025;42.05
38;2.5085;2.5085;5.017;26;26;52;25.1;25.1;50.2
39;2.21375;2.21375;4.4275;23;23;46;22.375;22.375;44.75
40;2.50775;2.50775;5.0155;26;26;52;25.375;25.375;50.75
41;2.21225;2.21225;4.4245;23;23;46;22.45;22.45;44.9
42;2.04075;2.04075;4.0815;21.5;21.5;43;20.95;20.95;41.9
43;2.461;2.461;4.922;25.5;25.5;51;24.825;24.825;49.65
44;2.26275;2.26275;4.5255;23.5;23.5;47;22.925;22.925;45.85
45;2.513;2.513;5.026;26.5;26.5;53;25.75;25.75;51.5
46;2.0885;2.0885;2.0885;22;22;22;20.9;20.9;20.9
47;2.2365;2.2365;2.2365;24;24;24;22.8;22.8;22.8
48;1.885;1.885;1.885;20;20;20;19;19;19
49;1.9835;1.9835;1.9835;21;21;21;19.95;19.95;19.95
50;2.4825;2.4825;2.4825;26;26;26;24.7;24.7;24.7
51;2.088;2.088;2.088;22;22;22;20.9;20.9;20.9
52;2.485;2.485;2.485;26;26;26;24.7;24.7;24.7
53;2.332;2.332;2.332;25;25;25;23.75;23.75;23.75
54;2.182;2.182;2.182;23;23;23;21.85;21.85;21.85
55;2.2325;2.2325;2.2325;24;24;24;22.8;22.8;22.8
56;2.186;2.186;2.186;23;23;23;21.85;21.85;21.85
57;2.0875;2.0875;2.0875;22;22;22;20.9;20.9;20.9
58;2.4325;2.4325;2.4325;26;26;26;24.7;24.7;24.7
59;2.63;2.63;2.63;28;28;28;26.6;26.6;26.6
60;2.1345;2.1345;2.1345;23;23;23;21.85;21.85;21.85
61;2.5845;2.5845;2.5845;27;27;27;25.65;25.65;25.65
62;2.187;2.187;2.187;23;23;23;21.85;21.85;21.85
63;1.987;1.987;1.987;21;21;21;19.95;19.95;19.95
64;2.033;2.033;2.033;22;22;22;20.9;20.9;20.9
65;2.082;2.082;2.082;22;22;22;20.9;20.9;20.9
66;2.3315;2.3315;2.3315;25;25;25;23.75;23.75;23.75
67;2.434;2.434;2.434;26;26;26;24.7;24.7;24.7
68;2.3355;2.3355;2.3355;25;25;25;23.75;23.75;23.75
69;2.584;2.584;2.584;27;27;27;25.65;25.65;25.65
70;3.0295;3.0295;3.0295;31;31;31;29.45;29.45;29.45
71;2.4805;2.4805;2.4805;26;26;26;24.7;24.7;24.7
72;2.582;2.582;2.582;28;28;28;26.6;26.6;26.6
73;2.6845;2.6845;2.6845;29;29;29;27.6;27.6;27.6
74;2.7355;2.7355;2.7355;29;29;29;28.45;28.45;28.45
75;2.6855;2.6855;2.6855;29;29;29;28.95;28.95;28.95
76;2.636;2.636;2.636;28;28;28;28;28;28
77;3.1335;3.1335;3.1335;33;33;33;33;33;33
78;2.437;2.437;2.437;26;26;26;26;26;26
