timepoint;u_mean;u_median;u_sum;a_mean;a_median;a_sum;m_mean;m_median;m_sum
44;1.27345454545455;1.27345454545455;1.27345454545455;109;109;109;84.8333333333333;84.8333333333333;84.8333333333333
45;1.10963636363636;1.10963636363636;1.10963636363636;95;95;95;74.6666666666667;74.6666666666667;74.6666666666667
46;1.04909090909091;1.04909090909091;1.04909090909091;90;90;90;71.6666666666667;71.6666666666667;71.6666666666667
47;1.09836363636364;1.09836363636364;1.09836363636364;94;94;94;74.8333333333333;74.8333333333333;74.8333333333333
48;1.28472727272727;1.28472727272727;1.28472727272727;110;110;110;86.3333333333333;86.3333333333333;86.3333333333333
49;1.18139393939394;1.18139393939394;1.18139393939394;101;101;101;79.8333333333333;79.8333333333333;79.8333333333333
50;1.12127272727273;1.12127272727273;1.12127272727273;96;96;96;75.3333333333333;75.3333333333333;75.3333333333333
51;1.15587878787879;1.15587878787879;1.15587878787879;99;99;99;79.5;79.5;79.5
52;1.17836363636364;1.17836363636364;1.17836363636364;101;101;101;78.8333333333333;78.8333333333333;78.8333333333333
53;1.05290909090909;1.05290909090909;1.05290909090909;90;90;90;73.5;73.5;73.5
54;1.27387878787879;1.27387878787879;1.27387878787879;109;109;109;84.3333333333333;84.3333333333333;84.3333333333333
55;1.12127272727273;1.12127272727273;1.12127272727273;96;96;96;78;78;78
56;1.18963636363636;1.18963636363636;1.18963636363636;102;102;102;79.8333333333333;79.8333333333333;79.8333333333333
57;1.18139393939394;1.18139393939394;1.18139393939394;101;101;101;78.6666666666667;78.6666666666667;78.6666666666667
58;1.16787878787879;1.16787878787879;1.16787878787879;100;100;100;78.3333333333333;78.3333333333333;78.3333333333333
59;1.08672727272727;1.08672727272727;1.08672727272727;93;93;93;75;75;75
60;1.18963636363636;1.18963636363636;1.18963636363636;102;102;102;80.6666666666667;80.6666666666667;80.6666666666667
61;1.14521212121212;1.14521212121212;1.14521212121212;98;98;98;77.5;77.5;77.5
62;1.2149696969697;1.2149696969697;1.2149696969697;104;104;104;80.8333333333333;80.8333333333333;80.8333333333333
63;1.14418181818182;1.14418181818182;1.14418181818182;98;98;98;76.6666666666667;76.6666666666667;76.6666666666667
64;1.19345454545455;1.19345454545455;1.19345454545455;102;102;102;81.6666666666666;81.6666666666666;81.6666666666666
65;1.19006060606061;1.19006060606061;1.19006060606061;102;102;102;82;82;82
66;1.19387878787879;1.19387878787879;1.19387878787879;102;102;102;81.8333333333333;81.8333333333333;81.8333333333333
67;1.12066666666667;1.12066666666667;1.12066666666667;96;96;96;78.3333333333333;78.3333333333333;78.3333333333333
68;1.23787878787879;1.23787878787879;1.23787878787879;106;106;106;82.5;82.5;82.5
69;1.14521212121212;1.14521212121212;1.14521212121212;98;98;98;77.8333333333333;77.8333333333333;77.8333333333333
70;1.13333333333333;1.13333333333333;1.13333333333333;97;97;97;78.8333333333334;78.8333333333334;78.8333333333334
71;1.14418181818182;1.14418181818182;1.14418181818182;98;98;98;78.3333333333333;78.3333333333333;78.3333333333333
72;1.13290909090909;1.13290909090909;1.13290909090909;97;97;97;77.3333333333333;77.3333333333333;77.3333333333333
73;1.08509090909091;1.08509090909091;1.08509090909091;93;93;93;74;74;74
74;1.09733333333333;1.09733333333333;1.09733333333333;94;94;94;75.5;75.5;75.5
75;1.04084848484849;1.04084848484849;1.04084848484849;89;89;89;71.1666666666667;71.1666666666667;71.1666666666667
76;1.12127272727273;1.12127272727273;1.12127272727273;96;96;96;76.1666666666667;76.1666666666667;76.1666666666667
77;1.10921212121212;1.10921212121212;1.10921212121212;95;95;95;75.3333333333333;75.3333333333333;75.3333333333333
78;1.06115151515152;1.06115151515152;1.06115151515152;91;91;91;73.6666666666667;73.6666666666667;73.6666666666667
79;1.12127272727273;1.12127272727273;1.12127272727273;96;96;96;77.1666666666667;77.1666666666667;77.1666666666667
80;1.13333333333333;1.13333333333333;1.13333333333333;97;97;97;77.5;77.5;77.5
81;1.13315151515152;1.13315151515152;1.13315151515152;97;97;97;78.6666666666667;78.6666666666667;78.6666666666667
82;1.05230303030303;1.05230303030303;1.05230303030303;90;90;90;72;72;72
83;1.13315151515152;1.13315151515152;1.13315151515152;97;97;97;77;77;77
84;1.01490909090909;1.01490909090909;1.01490909090909;87;87;87;70.6666666666667;70.6666666666667;70.6666666666667
85;1.08709090909091;1.08709090909091;1.08709090909091;93;93;93;73;73;73
86;1.07321212121212;1.07321212121212;1.07321212121212;92;92;92;74.3333333333334;74.3333333333334;74.3333333333334
87;1.09715151515152;1.09715151515152;1.09715151515152;94;94;94;75.8333333333333;75.8333333333333;75.8333333333333
88;1.11;1.11;1.11;95;95;95;76.1666666666667;76.1666666666667;76.1666666666667
89;1.01612121212121;1.01612121212121;1.01612121212121;87;87;87;72.1666666666667;72.1666666666667;72.1666666666667
90;1.15727272727273;1.15727272727273;1.15727272727273;99;99;99;79;79;79
91;1.20169696969697;1.20169696969697;1.20169696969697;103;103;103;82;82;82
92;1.05290909090909;1.05290909090909;1.05290909090909;90;90;90;72.6666666666667;72.6666666666667;72.6666666666667
93;1.17836363636364;1.17836363636364;1.17836363636364;101;101;101;80.3333333333333;80.3333333333333;80.3333333333333
94;1.20472727272727;1.20472727272727;1.20472727272727;103;103;103;81;81;81
95;1.09733333333333;1.09733333333333;1.09733333333333;94;94;94;76.1666666666667;76.1666666666667;76.1666666666667
96;1.14521212121212;1.14521212121212;1.14521212121212;98;98;98;78.1666666666667;78.1666666666667;78.1666666666667
97;1.13290909090909;1.13290909090909;1.13290909090909;97;97;97;79.1666666666667;79.1666666666667;79.1666666666667
98;1.25018181818182;1.25018181818182;1.25018181818182;107;107;107;85.5;85.5;85.5
